Id,Category
20321,italian
20332,southern_us
20338,mexican
20344,chinese
20348,southern_us
20352,mexican
20356,indian
20359,mexican
20364,italian
20366,mexican
20368,mexican
20371,chinese
20382,chinese
20386,italian
20399,mexican
20408,mexican
20415,southern_us
20417,mexican
20422,mexican
20423,southern_us
20430,chinese
20434,mexican
20450,chinese
20452,mexican
20456,southern_us
20462,mexican
20469,mexican
20477,chinese
20487,southern_us
20493,italian
20500,italian
20514,chinese
20518,mexican
20528,southern_us
20535,mexican
20537,southern_us
20548,mexican
20554,southern_us
20555,chinese
20563,southern_us
20570,mexican
20576,chinese
20577,mexican
20585,mexican
20595,italian
20596,mexican
20599,mexican
20603,italian
20612,southern_us
20614,southern_us
20619,mexican
20621,southern_us
20626,mexican
20628,southern_us
20633,mexican
20642,mexican
20644,chinese
20648,mexican
20653,chinese
20656,mexican
20661,italian
20665,mexican
20668,indian
20673,italian
20675,mexican
20679,chinese
20680,chinese
20684,southern_us
20686,chinese
20687,italian
20691,southern_us
20694,southern_us
20695,chinese
20697,southern_us
20698,southern_us
20709,mexican
20710,chinese
20713,italian
20714,southern_us
20741,mexican
20745,mexican
20746,mexican
20751,mexican
20764,mexican
20768,indian
20770,mexican
20791,italian
20792,indian
20796,mexican
20797,southern_us
20804,italian
20807,chinese
20828,southern_us
20849,chinese
20852,mexican
20856,mexican
20864,mexican
20865,mexican
20868,mexican
20869,southern_us
20871,mexican
20883,italian
20888,italian
20893,italian
20895,southern_us
20896,italian
20901,italian
20902,mexican
20907,southern_us
20914,mexican
20916,chinese
20918,indian
20919,mexican
20923,mexican
20926,mexican
20938,southern_us
20945,mexican
20946,italian
20949,mexican
20955,southern_us
20956,chinese
20957,mexican
20961,southern_us
20969,mexican
20974,indian
20975,southern_us
20978,indian
20987,italian
20991,southern_us
21008,italian
21011,southern_us
21013,mexican
21018,italian
21039,italian
21044,italian
21062,chinese
21072,chinese
21074,southern_us
21075,chinese
21077,mexican
21084,mexican
21099,mexican
21109,mexican
21114,southern_us
21125,mexican
21132,mexican
21133,southern_us
21135,mexican
21142,southern_us
21144,italian
21151,mexican
21157,mexican
21158,southern_us
21162,italian
21168,mexican
21173,southern_us
21174,mexican
21178,mexican
21186,mexican
21192,mexican
21196,mexican
21198,southern_us
21199,italian
21204,mexican
21205,mexican
21208,mexican
21209,italian
21211,southern_us
21213,mexican
21214,mexican
21215,southern_us
21222,mexican
21223,mexican
21235,chinese
21236,chinese
21237,mexican
21247,southern_us
21248,italian
21263,mexican
21264,mexican
21269,southern_us
21271,southern_us
21278,chinese
21279,chinese
21287,southern_us
21290,southern_us
21303,southern_us
21304,mexican
21314,southern_us
21319,southern_us
21325,southern_us
21331,mexican
21334,chinese
21337,italian
21347,italian
21348,southern_us
21358,mexican
21359,mexican
21368,mexican
21371,italian
21376,indian
21380,mexican
21400,italian
21402,indian
21412,indian
21415,mexican
21424,mexican
21428,indian
21434,southern_us
21446,italian
21449,indian
21459,italian
21479,chinese
21483,chinese
21486,southern_us
21492,italian
21495,italian
21505,italian
21523,italian
21525,mexican
21531,chinese
21532,mexican
21540,chinese
21542,mexican
21545,mexican
21546,italian
21547,mexican
21557,mexican
21560,mexican
21570,southern_us
21581,southern_us
21587,mexican
21592,mexican
21595,mexican
21596,mexican
21597,mexican
21603,mexican
21604,italian
21614,mexican
21615,italian
21626,mexican
21628,mexican
21630,mexican
21631,indian
21640,southern_us
21652,chinese
21659,chinese
21664,italian
21672,mexican
21674,southern_us
21675,italian
21676,indian
21686,southern_us
21687,italian
21689,italian
21690,chinese
21693,southern_us
21694,mexican
21705,mexican
21708,italian
21710,italian
21715,chinese
21719,italian
21722,mexican
21723,southern_us
21736,southern_us
21738,southern_us
21739,mexican
21744,italian
21751,italian
21754,italian
21758,italian
21759,southern_us
21763,chinese
21765,mexican
21766,mexican
21769,mexican
21797,mexican
21802,mexican
21806,italian
21809,mexican
21810,chinese
21816,chinese
21833,italian
21836,mexican
21839,mexican
21841,mexican
21851,mexican
21859,chinese
21867,italian
21869,mexican
21871,italian
21873,indian
21878,mexican
21886,italian
21899,southern_us
21900,italian
21910,italian
21912,mexican
21918,southern_us
21920,chinese
21923,italian
21932,mexican
21933,chinese
21935,southern_us
21937,chinese
21938,chinese
21941,italian
21943,southern_us
21948,mexican
21951,mexican
21966,italian
21972,mexican
21978,italian
21981,italian
21982,mexican
21986,mexican
21990,southern_us
21996,mexican
21997,italian
21999,italian
22005,mexican
22011,mexican
22016,italian
22020,mexican
22023,indian
22027,southern_us
22030,mexican
22038,italian
22043,mexican
22045,indian
22055,chinese
22059,mexican
22061,mexican
22063,italian
22067,chinese
22074,chinese
22077,italian
22078,indian
22085,chinese
22087,italian
22096,indian
22109,mexican
22115,indian
22121,mexican
22123,southern_us
22125,italian
22126,mexican
22135,chinese
22136,mexican
22137,chinese
22138,chinese
22139,mexican
22144,italian
22146,mexican
22148,southern_us
22155,mexican
22166,southern_us
22167,italian
22173,southern_us
22175,chinese
22180,chinese
22183,italian
22186,southern_us
22187,italian
22188,italian
22189,mexican
22190,mexican
22192,southern_us
22195,chinese
22197,mexican
22198,italian
22209,mexican
22211,mexican
22216,southern_us
22241,mexican
22246,italian
22250,chinese
22253,chinese
22256,mexican
22257,southern_us
22262,mexican
22271,indian
22274,chinese
22281,southern_us
22284,mexican
22286,southern_us
22293,mexican
22298,southern_us
22305,southern_us
22317,chinese
22318,italian
22319,italian
22320,chinese
22322,mexican
22325,indian
22346,mexican
22350,italian
22355,southern_us
22356,southern_us
22361,mexican
22366,southern_us
22370,indian
22375,mexican
22378,southern_us
22379,southern_us
22386,italian
22389,italian
22392,mexican
22394,southern_us
22395,mexican
22400,italian
22406,chinese
22409,italian
22427,mexican
22439,southern_us
22444,mexican
22446,southern_us
22450,mexican
22459,mexican
22463,mexican
22470,mexican
22471,southern_us
22483,mexican
22484,mexican
22492,mexican
22493,southern_us
22497,mexican
22502,chinese
22517,mexican
22518,italian
22520,italian
22521,southern_us
22524,mexican
22527,mexican
22537,mexican
22542,southern_us
22544,indian
22549,mexican
22554,mexican
22557,mexican
22558,chinese
22577,mexican
22588,southern_us
22610,mexican
22615,mexican
22616,mexican
22619,southern_us
22625,southern_us
22626,mexican
22630,italian
22634,chinese
22641,southern_us
22646,mexican
22647,southern_us
22649,southern_us
22650,italian
22652,italian
22654,italian
22657,indian
22658,italian
22663,mexican
22665,southern_us
22671,chinese
22672,mexican
22688,mexican
22690,mexican
22701,mexican
22702,southern_us
22709,southern_us
22715,mexican
22717,southern_us
22719,mexican
22736,mexican
22747,southern_us
22748,southern_us
22750,chinese
22759,southern_us
22763,southern_us
22764,southern_us
22766,mexican
22775,italian
22776,mexican
22778,mexican
22779,mexican
22780,italian
22789,mexican
22791,mexican
22792,southern_us
22798,italian
22801,mexican
22809,chinese
22810,italian
22812,southern_us
22817,mexican
22829,chinese
22830,chinese
22831,chinese
22838,southern_us
22841,italian
22862,mexican
22878,southern_us
22881,southern_us
22882,italian
22884,southern_us
22898,italian
22905,southern_us
22907,italian
22908,italian
22909,mexican
22910,italian
22912,mexican
22913,mexican
22916,mexican
22923,italian
22945,mexican
22949,mexican
22960,southern_us
22961,mexican
22971,mexican
22975,italian
22980,southern_us
23007,mexican
23009,mexican
23011,indian
23015,mexican
23036,southern_us
23049,mexican
23050,italian
23055,indian
23069,italian
23072,indian
23074,italian
23097,southern_us
23121,mexican
23123,mexican
23128,southern_us
23131,southern_us
23147,mexican
23149,southern_us
23152,italian
23161,southern_us
23163,chinese
23169,mexican
23176,mexican
23177,italian
23178,italian
23179,italian
23180,indian
23182,mexican
23183,italian
23204,southern_us
23207,mexican
23209,chinese
23212,italian
23216,italian
23217,italian
23220,mexican
23226,italian
23227,italian
23230,southern_us
23241,mexican
23244,chinese
23246,mexican
23260,italian
23262,italian
23272,mexican
23284,chinese
23286,southern_us
23287,mexican
23289,mexican
23291,italian
23292,southern_us
23297,mexican
23304,mexican
23310,italian
23313,italian
23317,mexican
23325,mexican
23333,indian
23342,chinese
23343,indian
23348,indian
23349,mexican
23351,mexican
23360,indian
23361,chinese
23364,mexican
23369,southern_us
23379,chinese
23384,southern_us
23393,italian
23401,mexican
23402,italian
23408,mexican
23422,italian
23445,indian
23457,chinese
23458,italian
23463,southern_us
23474,mexican
23478,southern_us
23484,mexican
23497,italian
23500,mexican
23503,southern_us
23508,italian
23513,italian
23519,chinese
23524,chinese
23530,italian
23537,mexican
23545,italian
23546,indian
23559,italian
23564,italian
23567,italian
23569,italian
23580,mexican
23582,southern_us
23587,mexican
23588,southern_us
23591,indian
23598,mexican
23618,italian
23620,chinese
23622,italian
23623,mexican
23632,mexican
23645,southern_us
23646,mexican
23651,italian
23654,mexican
23655,mexican
23656,southern_us
23663,italian
23664,southern_us
23669,southern_us
23671,indian
23672,mexican
23674,mexican
23678,italian
23679,southern_us
23682,southern_us
23683,italian
23691,mexican
23700,southern_us
23704,mexican
23706,mexican
23708,chinese
23711,mexican
23712,southern_us
23719,southern_us
23728,mexican
23730,indian
23744,mexican
23752,indian
23755,southern_us
23759,italian
23763,mexican
23768,italian
23769,mexican
23772,mexican
23782,southern_us
23786,mexican
23787,mexican
23795,mexican
23834,italian
23835,chinese
23839,indian
23847,southern_us
23849,southern_us
23858,southern_us
23861,southern_us
23864,italian
23869,chinese
23877,southern_us
23880,chinese
23882,mexican
23887,italian
23889,italian
23895,mexican
23899,southern_us
23923,southern_us
23928,chinese
23930,mexican
23934,southern_us
23935,southern_us
23939,mexican
23940,southern_us
23941,italian
23943,southern_us
23944,mexican
23949,southern_us
23950,southern_us
23952,mexican
23956,italian
23963,southern_us
23969,mexican
23972,italian
23973,mexican
23977,mexican
23978,southern_us
23980,italian
23986,mexican
23988,southern_us
23989,italian
24003,chinese
24005,italian
24007,italian
24030,chinese
24045,indian
24050,italian
24052,chinese
24059,chinese
24066,italian
24070,italian
24088,indian
24093,chinese
24094,southern_us
24100,southern_us
24103,mexican
24109,italian
24111,mexican
24114,italian
24115,italian
24122,chinese
24124,mexican
24127,italian
24133,mexican
24138,mexican
24143,mexican
24154,mexican
24157,southern_us
24161,chinese
24162,indian
24164,italian
24181,chinese
24185,southern_us
24197,mexican
24208,mexican
24218,italian
24219,indian
24231,italian
24234,mexican
24237,southern_us
24238,mexican
24246,italian
24253,chinese
24254,italian
24264,italian
24271,mexican
24276,italian
24282,italian
24284,southern_us
24290,chinese
24293,mexican
24296,italian
24304,mexican
24311,southern_us
24312,mexican
24318,indian
24319,mexican
24330,italian
24332,indian
24341,italian
24342,mexican
24349,southern_us
24352,mexican
24355,indian
24356,italian
24358,southern_us
24359,southern_us
24369,mexican
24376,italian
24384,southern_us
24387,southern_us
24394,indian
24396,italian
24400,chinese
24402,chinese
24407,southern_us
24408,mexican
24414,mexican
24415,mexican
24420,italian
24424,mexican
24436,southern_us
24440,italian
24443,italian
24445,italian
24446,mexican
24449,southern_us
24450,southern_us
24455,italian
24456,italian
24458,southern_us
24462,southern_us
24471,mexican
24473,italian
24476,mexican
24486,italian
24489,mexican
24491,southern_us
24492,mexican
24506,chinese
24509,chinese
24513,italian
24514,southern_us
24517,southern_us
24519,italian
24520,mexican
24521,mexican
24525,southern_us
24530,italian
24532,southern_us
24536,italian
24537,mexican
24544,italian
24545,mexican
24547,italian
24549,italian
24552,chinese
24559,mexican
24560,southern_us
24561,italian
24564,southern_us
24567,chinese
24568,italian
24580,chinese
24591,southern_us
24592,southern_us
24595,italian
24597,italian
24604,mexican
24607,southern_us
24610,italian
24616,mexican
24621,chinese
24622,southern_us
24626,mexican
24640,southern_us
24642,chinese
24645,indian
24647,mexican
24649,chinese
24663,southern_us
24678,mexican
24683,mexican
24691,italian
24696,chinese
24697,mexican
24703,indian
24705,chinese
24707,southern_us
24713,chinese
24722,southern_us
24733,southern_us
24735,chinese
24736,italian
24738,mexican
24745,chinese
24753,southern_us
24755,mexican
24756,southern_us
24758,chinese
24766,chinese
24767,southern_us
24773,italian
24775,chinese
24785,mexican
24799,southern_us
24800,southern_us
24810,indian
24811,chinese
24815,chinese
24819,italian
24822,southern_us
24827,southern_us
24828,southern_us
24841,southern_us
24846,italian
24855,indian
24862,mexican
24864,chinese
24874,indian
24877,mexican
24889,italian
24895,mexican
24903,italian
24908,chinese
24916,mexican
24918,italian
24930,italian
24936,mexican
24938,mexican
24942,southern_us
24948,chinese
24956,southern_us
24960,southern_us
24963,southern_us
24968,italian
24969,italian
24970,mexican
24974,mexican
24976,southern_us
24978,mexican
24980,italian
24988,mexican
24991,italian
24994,indian
25012,mexican
25014,mexican
25015,indian
25016,mexican
25021,italian
25023,mexican
25024,mexican
25025,chinese
25032,chinese
25034,southern_us
25035,italian
25036,southern_us
25038,indian
25039,italian
25042,chinese
25047,italian
25056,mexican
25057,southern_us
25058,italian
25062,chinese
25068,italian
25074,mexican
25075,southern_us
25076,italian
25083,mexican
25098,italian
25102,mexican
25103,italian
25105,italian
25109,indian
25110,italian
25111,chinese
25116,italian
25118,chinese
25122,mexican
25123,indian
25126,mexican
25134,southern_us
25135,mexican
25152,italian
25155,chinese
25157,mexican
25158,mexican
25160,mexican
25170,italian
25171,mexican
25181,mexican
25187,mexican
25193,italian
25196,italian
25215,mexican
25216,mexican
25218,italian
25220,mexican
25230,italian
25234,indian
25236,mexican
25238,mexican
25257,mexican
25264,mexican
25270,southern_us
25276,italian
25280,indian
25283,chinese
25288,mexican
25294,italian
25302,mexican
25309,mexican
25317,italian
25319,mexican
25330,mexican
25333,mexican
25334,mexican
25335,italian
25339,mexican
25340,southern_us
25341,southern_us
25342,mexican
25346,italian
25354,southern_us
25357,chinese
25361,chinese
25362,southern_us
25363,indian
25376,italian
25377,southern_us
25379,italian
25380,southern_us
25383,southern_us
25393,indian
25397,chinese
25417,mexican
25420,mexican
25425,indian
25426,southern_us
25431,italian
25432,italian
25434,southern_us
25435,chinese
25438,italian
25441,southern_us
25444,chinese
25446,chinese
25450,mexican
25454,italian
25459,italian
25460,italian
25465,indian
25470,italian
25474,italian
25482,italian
25487,chinese
25491,italian
25493,italian
25507,southern_us
25514,chinese
25520,mexican
25525,chinese
25526,southern_us
25538,chinese
25541,italian
25543,italian
25547,mexican
25556,italian
25568,southern_us
25570,chinese
25572,southern_us
25574,italian
25580,chinese
25594,italian
25597,chinese
25600,southern_us
25608,mexican
25616,southern_us
25624,chinese
25625,mexican
25628,chinese
25630,mexican
25632,italian
25634,southern_us
25644,chinese
25651,southern_us
25659,southern_us
25661,mexican
25676,southern_us
25682,southern_us
25685,italian
25689,southern_us
25693,southern_us
25714,southern_us
25720,mexican
25725,southern_us
25729,italian
25734,southern_us
25738,chinese
25740,indian
25750,indian
25751,southern_us
25761,chinese
25764,chinese
25775,italian
25776,mexican
25784,indian
25787,italian
25788,mexican
25793,mexican
25794,chinese
25797,southern_us
25798,italian
25803,mexican
25810,southern_us
25813,italian
25816,mexican
25818,mexican
25819,italian
25820,mexican
25822,chinese
25825,chinese
25826,italian
25827,mexican
25828,southern_us
25831,indian
25832,italian
25835,mexican
25836,chinese
25838,chinese
25843,italian
25845,southern_us
25848,italian
25858,chinese
25862,southern_us
25863,mexican
25869,chinese
25881,mexican
25899,mexican
25915,chinese
25922,chinese
25925,mexican
25935,indian
25939,southern_us
25944,indian
25945,mexican
25954,southern_us
25955,southern_us
25956,italian
25962,mexican
25964,italian
25965,southern_us
25973,mexican
25974,italian
25979,italian
25984,italian
25986,mexican
25991,mexican
25995,chinese
25997,italian
26001,mexican
26009,mexican
26014,mexican
26015,mexican
26027,italian
26035,mexican
26036,chinese
26037,mexican
26040,italian
26051,indian
26053,southern_us
26054,mexican
26059,southern_us
26061,chinese
26081,mexican
26082,southern_us
26087,mexican
26089,southern_us
26091,italian
26100,southern_us
26102,chinese
26104,mexican
26111,mexican
26116,southern_us
26118,italian
26119,mexican
26125,chinese
26128,southern_us
26129,southern_us
26132,mexican
26136,chinese
26139,mexican
26140,mexican
26145,mexican
26151,mexican
26155,mexican
26159,southern_us
26176,mexican
26199,southern_us
26209,italian
26215,italian
26217,mexican
26228,southern_us
26248,mexican
26249,chinese
26250,mexican
26255,italian
26256,chinese
26258,chinese
26262,mexican
26265,southern_us
26276,southern_us
26277,chinese
26279,chinese
26281,italian
26288,mexican
26290,chinese
26292,italian
26293,italian
26295,mexican
26305,mexican
26322,italian
26326,mexican
26328,italian
26335,indian
26340,chinese
26345,mexican
26346,chinese
26348,chinese
26351,mexican
26353,italian
26354,italian
26357,southern_us
26359,mexican
26362,italian
26372,italian
26383,southern_us
26388,mexican
26398,southern_us
26401,mexican
26402,italian
26405,italian
26406,mexican
26410,southern_us
26415,southern_us
26425,italian
26428,italian
26433,italian
26437,mexican
26439,chinese
26448,mexican
26452,southern_us
26454,southern_us
26455,chinese
26462,southern_us
26463,southern_us
26477,italian
26484,mexican
26491,chinese
26498,southern_us
26500,indian
26509,chinese
26510,mexican
26512,italian
26515,southern_us
26528,mexican
26532,southern_us
26535,italian
26536,chinese
26541,southern_us
26544,mexican
26557,chinese
26564,italian
26569,indian
26578,italian
26592,mexican
26600,chinese
26602,chinese
26606,southern_us
26616,chinese
26617,mexican
26618,mexican
26619,southern_us
26626,indian
26641,mexican
26642,italian
26646,southern_us
26648,mexican
26653,southern_us
26656,southern_us
26667,mexican
26670,italian
26677,mexican
26685,mexican
26686,mexican
26696,mexican
26698,indian
26699,italian
26705,southern_us
26707,italian
26718,mexican
26720,italian
26723,indian
26727,southern_us
26730,mexican
26735,mexican
26746,southern_us
26751,mexican
26752,mexican
26755,italian
26758,indian
26761,chinese
26762,mexican
26768,mexican
26769,mexican
26770,mexican
26780,indian
26781,mexican
26783,italian
26788,mexican
26793,italian
26800,southern_us
26801,chinese
26803,italian
26806,chinese
26807,mexican
26809,chinese
26810,italian
26815,chinese
26820,mexican
26821,chinese
26824,southern_us
26833,italian
26838,mexican
26840,chinese
26844,italian
26846,mexican
26847,italian
26848,mexican
26849,italian
26858,italian
26860,mexican
26865,mexican
26875,italian
26877,chinese
26894,mexican
26897,mexican
26900,mexican
26904,southern_us
26909,chinese
26910,italian
26932,mexican
26937,mexican
26942,mexican
26949,indian
26950,chinese
26956,southern_us
26959,italian
26960,southern_us
26961,chinese
26972,italian
26975,southern_us
26980,mexican
26991,italian
26994,southern_us
27008,mexican
27017,italian
27035,italian
27052,italian
27057,southern_us
27058,italian
27067,chinese
27071,mexican
27073,mexican
27077,indian
27082,chinese
27093,southern_us
27107,italian
27116,chinese
27120,mexican
27122,indian
27130,italian
27135,italian
27146,mexican
27148,mexican
27152,mexican
27153,chinese
27156,indian
27161,southern_us
27166,mexican
27179,mexican
27180,southern_us
27183,mexican
27188,mexican
27202,mexican
27211,italian
27212,southern_us
27217,southern_us
27224,mexican
27227,mexican
27231,mexican
27236,mexican
27241,southern_us
27249,chinese
27253,indian
27258,mexican
27263,mexican
27272,italian
27274,mexican
27277,chinese
27281,chinese
27290,chinese
27291,italian
27295,italian
27306,chinese
27309,italian
27319,italian
27330,southern_us
27351,italian
27357,southern_us
27358,southern_us
27363,southern_us
27364,italian
27375,mexican
27378,italian
27382,mexican
27391,chinese
27397,italian
27398,mexican
27399,southern_us
27405,italian
27415,chinese
27421,chinese
27426,indian
27433,italian
27448,southern_us
27454,mexican
27460,italian
27462,southern_us
27476,italian
27481,mexican
27486,southern_us
27487,chinese
27488,southern_us
27490,italian
27492,chinese
27502,southern_us
27504,chinese
27507,southern_us
27511,chinese
27513,southern_us
27517,southern_us
27518,italian
27523,chinese
27524,chinese
27534,southern_us
27536,indian
27546,mexican
27548,indian
27558,southern_us
27563,italian
27567,italian
27576,mexican
27583,italian
27584,chinese
27592,italian
27600,mexican
27602,southern_us
27605,chinese
27609,southern_us
27620,italian
27625,southern_us
27628,italian
27635,southern_us
27637,mexican
27639,southern_us
27643,mexican
27645,chinese
27646,chinese
27654,mexican
27660,mexican
27662,italian
27663,chinese
27667,indian
27676,mexican
27683,mexican
27685,mexican
27695,chinese
27709,southern_us
27711,southern_us
27717,chinese
27721,chinese
27723,mexican
27726,mexican
27728,italian
27729,mexican
27732,mexican
27735,mexican
27738,southern_us
27741,chinese
27751,southern_us
27755,southern_us
27760,italian
27764,indian
27776,mexican
27778,italian
27782,southern_us
27783,italian
27788,southern_us
27794,southern_us
27797,southern_us
27800,mexican
27803,mexican
27806,italian
27810,southern_us
27820,italian
27825,southern_us
27830,mexican
27831,mexican
27837,mexican
27841,chinese
27849,southern_us
27850,italian
27851,mexican
27856,mexican
27857,mexican
27861,italian
27868,chinese
27884,mexican
27889,italian
27902,mexican
27910,italian
27914,southern_us
27915,southern_us
27923,southern_us
27924,chinese
27925,italian
27939,mexican
27941,southern_us
27942,southern_us
27944,mexican
27946,italian
27947,mexican
27953,southern_us
27959,chinese
27970,southern_us
27971,italian
27975,italian
27982,chinese
27987,italian
27992,italian
27994,southern_us
27997,italian
28008,southern_us
28028,southern_us
28033,chinese
28035,chinese
28045,mexican
28051,southern_us
28059,italian
28061,italian
28074,italian
28075,southern_us
28076,mexican
28079,mexican
28080,mexican
28084,italian
28089,indian
28094,italian
28107,mexican
28110,mexican
28113,italian
28116,italian
28127,mexican
28128,chinese
28135,mexican
28140,mexican
28142,mexican
28144,mexican
28149,mexican
28151,mexican
28158,italian
28160,mexican
28172,italian
28176,mexican
28179,mexican
28183,indian
28185,indian
28205,italian
28206,mexican
28207,southern_us
28208,indian
28218,italian
28220,italian
28222,chinese
28223,chinese
28226,chinese
28227,italian
28230,southern_us
28232,italian
28238,indian
28239,mexican
28247,italian
28255,chinese
28259,italian
28260,southern_us
28281,italian
28283,chinese
28286,italian
28288,southern_us
28291,italian
28292,mexican
28302,southern_us
28306,mexican
28316,mexican
28317,mexican
28325,italian
28327,italian
28340,mexican
28344,italian
28354,italian
28366,italian
28373,italian
28374,chinese
28376,southern_us
28380,mexican
28382,chinese
28387,mexican
28388,southern_us
28403,chinese
28409,mexican
28411,southern_us
28433,indian
28435,chinese
28445,italian
28446,italian
28447,italian
28449,italian
28451,mexican
28455,chinese
28473,chinese
28479,mexican
28480,mexican
28491,mexican
28494,mexican
28496,southern_us
28500,italian
28505,mexican
28506,italian
28516,italian
28520,italian
28525,chinese
28528,italian
28530,italian
28539,mexican
28541,mexican
28552,italian
28554,italian
28560,mexican
28562,chinese
28577,mexican
28586,mexican
28587,southern_us
28594,mexican
28599,southern_us
28600,mexican
28601,mexican
28602,chinese
28616,mexican
28621,indian
28623,italian
28635,italian
28637,mexican
28643,italian
28654,chinese
28676,southern_us
28685,italian
28697,southern_us
28711,chinese
28712,mexican
28716,italian
28722,mexican
28725,chinese
28727,italian
28739,southern_us
28751,mexican
28752,mexican
28763,chinese
28770,italian
28775,italian
28796,southern_us
28798,italian
28804,mexican
28811,mexican
28812,chinese
28819,mexican
28830,mexican
28833,southern_us
28835,mexican
28838,mexican
28841,mexican
28844,mexican
28850,chinese
28851,southern_us
28855,mexican
28856,southern_us
28861,italian
28866,italian
28868,chinese
28869,italian
28874,indian
28887,mexican
28894,southern_us
28898,mexican
28899,southern_us
28905,mexican
28910,mexican
28930,mexican
28937,southern_us
28950,italian
28960,italian
28970,mexican
28978,italian
28980,mexican
28984,italian
28988,mexican
28989,italian
29002,mexican
29013,mexican
29014,chinese
29025,mexican
29027,southern_us
29035,italian
29039,chinese
29043,italian
29044,southern_us
29050,mexican
29053,mexican
29058,southern_us
29061,chinese
29062,mexican
29065,southern_us
29067,southern_us
29071,italian
29073,southern_us
29081,italian
29085,chinese
29090,chinese
29096,mexican
29098,indian
29108,italian
29116,southern_us
29122,mexican
29128,southern_us
29131,chinese
29133,southern_us
29135,indian
29138,italian
29142,mexican
29148,italian
29156,indian
29162,mexican
29178,southern_us
29191,southern_us
29193,mexican
29204,italian
29217,italian
29219,southern_us
29223,mexican
29224,mexican
29227,southern_us
29229,southern_us
29230,southern_us
29234,chinese
29239,southern_us
29244,indian
29258,italian
29260,italian
29266,mexican
29269,southern_us
29275,italian
29282,chinese
29290,mexican
29291,mexican
29293,italian
29296,chinese
29298,mexican
29300,southern_us
29306,mexican
29315,southern_us
29316,mexican
29317,southern_us
29326,southern_us
29328,italian
29337,mexican
29339,mexican
29342,italian
29345,mexican
29351,italian
29367,southern_us
29370,chinese
29383,mexican
29384,mexican
29391,southern_us
29396,southern_us
29410,southern_us
29418,southern_us
29421,chinese
29424,italian
29427,southern_us
29442,indian
29449,mexican
29453,southern_us
29457,chinese
29461,chinese
29468,mexican
29470,southern_us
29478,mexican
29483,southern_us
29484,italian
29486,southern_us
29497,italian
29501,mexican
29509,chinese
29515,italian
29550,chinese
29560,southern_us
29573,italian
29578,italian
29580,italian
29581,mexican
29592,southern_us
29601,mexican
29606,mexican
29608,mexican
29617,southern_us
29618,italian
29621,italian
29624,chinese
29625,mexican
29630,chinese
29634,chinese
29638,mexican
29644,mexican
29677,italian
29680,mexican
29692,mexican
29693,italian
29694,mexican
29699,italian
29705,southern_us
29708,southern_us
29711,southern_us
29712,italian
29715,southern_us
29720,southern_us
29726,southern_us
29728,indian
29734,mexican
29736,mexican
29737,italian
29739,southern_us
29744,italian
29747,mexican
29749,southern_us
29755,mexican
29763,italian
29765,southern_us
29768,mexican
29771,mexican
29775,chinese
29776,chinese
29780,southern_us
29782,southern_us
29784,italian
29790,chinese
29808,italian
29810,mexican
29815,mexican
29820,mexican
29823,mexican
29827,mexican
29832,mexican
29840,chinese
29841,mexican
29844,mexican
29854,southern_us
29857,southern_us
29865,southern_us
29867,southern_us
29871,mexican
29872,italian
29875,mexican
29884,italian
29885,southern_us
29887,italian
29889,indian
29897,mexican
29899,mexican
29904,mexican
29909,italian
29912,chinese
29915,chinese
29916,italian
29917,southern_us
29918,chinese
29929,italian
29930,southern_us
29936,chinese
29944,indian
29945,mexican
29950,indian
29952,indian
29958,mexican
29962,mexican
29963,southern_us
29970,southern_us
29974,southern_us
29977,chinese
29988,italian
29989,southern_us
29997,southern_us
30013,southern_us
30021,italian
30023,mexican
30028,italian
30037,indian
30041,mexican
30052,southern_us
30059,chinese
30060,mexican
30062,italian
30063,indian
30065,southern_us
30074,mexican
30075,italian
30076,italian
30077,indian
30078,italian
30079,mexican
30088,mexican
30090,italian
30092,italian
30095,italian
30106,southern_us
30107,italian
30108,italian
30111,italian
30112,chinese
30114,southern_us
30116,mexican
30124,italian
30126,mexican
30127,mexican
30128,southern_us
30133,southern_us
30135,southern_us
30136,chinese
30141,chinese
30146,mexican
30147,italian
30149,southern_us
30151,southern_us
30164,mexican
30180,southern_us
30194,mexican
30200,southern_us
30202,southern_us
30205,chinese
30211,chinese
30213,mexican
30225,italian
30233,italian
30234,mexican
30236,southern_us
30240,mexican
30244,southern_us
30247,mexican
30251,italian
30252,italian
30253,mexican
30261,chinese
30262,italian
30264,chinese
30279,mexican
30288,southern_us
30289,mexican
30295,chinese
30299,mexican
30303,chinese
30315,mexican
30324,indian
30330,southern_us
30332,mexican
30334,southern_us
30337,indian
30341,italian
30344,southern_us
30346,indian
30348,southern_us
30353,mexican
30356,mexican
30358,mexican
30361,mexican
30363,indian
30379,mexican
30380,italian
30383,southern_us
30387,southern_us
30391,mexican
30399,italian
30407,chinese
30418,chinese
30422,southern_us
30425,italian
30426,chinese
30431,southern_us
30439,indian
30442,mexican
30443,italian
30450,chinese
30452,italian
30454,mexican
30460,southern_us
30465,mexican
30468,italian
30482,chinese
30483,southern_us
30485,indian
30487,southern_us
30495,mexican
30497,mexican
30498,southern_us
30501,mexican
30504,southern_us
30507,italian
30520,southern_us
30526,italian
30535,mexican
30547,southern_us
30558,italian
30570,chinese
30571,mexican
30593,southern_us
30595,chinese
30596,italian
30599,southern_us
30600,mexican
30605,southern_us
30606,mexican
30613,mexican
30629,mexican
30632,italian
